County,Poverty %,Poverty % (U18),MedHHInc,MedHHInc_log,PopDen_log,PopDen,Firearms %,Firearms_adj,Homicide_log,Homicide_adj
"Missoula County, MT",12.9,13.2,65682,11.092580194332612,2.8489713947641353,17.27000868,0.6375838926174496,1.5047383418417049,-1.341897486849829,0.261349290951454
"Mitchell County, GA",24.7,34.0,42539,10.658176581190668,2.827957363203855,16.91088273,0.6333333333333333,0.7633526448160319,-0.27003517253634146,0.7633526448160319
"Mobile County, AL",18.2,24.8,49848,10.816733654224057,4.8693015720223105,130.2299289,0.6309696092619392,0.9576995529563922,0.4056314469783105,1.5002495290578346
"Modoc County, CA",19.9,29.8,49273,10.805131542663444,-0.1262708326824845,0.881376109,0.47619047619047616,1.0030090270812437,0.33947674564151165,1.4042126379137412
"Mohave County, AZ",18.0,30.4,48169,10.782470939599769,1.7879377584521954,5.977113496,0.6135204081632653,2.1204513343193505,-0.628447764936851,0.5334191506291921
"Monmouth County, NJ",7.4,8.8,107500,11.585246126549855,6.242430573342832,514.1065673,0.22491909385113268,0.20176575518381948,-1.790189687039819,0.16692850249021035
"Monongalia County, WV",18.3,15.4,56706,10.945635304223112,4.72610279696526,112.8548858,0.674074074074074,0.8028054079089566,-1.472405894268897,0.2293729736882733
"Monroe County, AL",22.3,33.2,40997,10.621254172277629,2.09161287284917,8.097965626,0.7586206896551724,0.918956399695909,0.2256383273483441,1.2531223632216941
"Monroe County, AR",25.3,36.5,37113,10.521722591530942,1.528208913445181,4.609912671,0.9230769230769231,1.4786701826157675,0.3911431586006156,1.4786701826157675
"Monroe County, FL",11.0,17.4,68975,11.141499399085486,3.4004660503045576,29.97806808,0.540650406504065,1.5985845915676467,-0.7836443610361259,0.45673845473361335
"Monroe County, GA",11.7,17.1,65697,11.092808541329699,3.270663747646957,26.32880923,0.8793103448275862,1.7092126562170098,-0.3512703654798727,0.7037934466775921
"Monroe County, IN",21.1,14.4,53166,10.881174373275357,4.957936616831182,142.2998736,0.4511627906976744,0.6120750416621181,-1.3044112497015286,0.2713322349636194
"Monroe County, KY",22.0,32.1,41638,10.636768490835719,2.5227933164455374,12.4633622,0.8,1.0174923900048332,-0.16498039759803954,0.8479103250040275
"Monroe County, MI",9.5,12.4,66179,11.100118471056213,4.6559994516809775,105.2143241,0.5529411764705883,0.8520867968244357,-1.8899509486445294,0.1510792192951127
"Monroe County, MS",16.9,22.6,47768,10.774111238226828,2.8951750375453518,18.08666701,0.7741935483870968,1.2131444197884074,-0.38214846202179775,0.6823937361309792
"Monroe County, NY",13.3,18.1,66003,11.097455474520991,6.080986205016883,437.4604077,0.3087330873308733,0.30582314065013366,-0.5364151510812393,0.5848410657851163
"Monroe County, PA",11.3,16.3,74989,11.225096715095173,4.667001147178624,106.3782509,0.5506756756756757,0.8799124622056005,-1.1612400414845336,0.31309768593818915
"Monroe County, TN",15.6,21.3,50364,10.82703191312159,3.327312817115198,27.86336705,0.6224489795918368,1.2125018883226129,-0.9737489837991076,0.37766452259228933
"Monroe County, WI",11.4,15.1,62742,11.046786358826644,2.97045967839374,19.50088167,0.5147058823529411,0.6983477093197495,-1.5164909380588774,0.21948070864334984
"Monroe County, WV",15.3,21.7,47344,10.76519537463999,2.397769469430913,10.99861625,0.9,1.219297413734708,-0.2942016826225737,0.7451261972823215
"Montcalm County, MI",13.2,17.9,55735,10.928363594823724,3.5438849674124375,34.60108249,0.576271186440678,0.9764180677547984,-1.4707834191108071,0.2297454277070114
"Monterey County, CA",12.1,15.5,81404,11.30717969083244,3.9312061163538776,50.96841445,0.3834080717488789,0.3614087331989851,-0.10496994643785089,0.9003515809518576
"Montezuma County, CO",15.2,23.5,53337,10.884385553184682,1.5952320792974648,4.929472968,0.5272727272727272,2.0288374761261796,-0.868073403602907,0.4197594778192096
"Montgomery County, AL",21.7,33.5,50645,10.832595788120898,4.714725845412174,111.5782173,0.7030075187969925,0.747762510626625,0.6685369384151046,1.9513802416352568
"Montgomery County, IN",11.7,15.5,57997,10.968146564052885,3.377065497201045,29.28470884,0.6,0.9975844205815918,-1.101030790305331,0.3325281401938639
"Montgomery County, KS",15.9,21.9,49251,10.804684950962628,2.9846324022823385,19.7792301,0.7619047619047619,1.3069581909520374,-0.6590595861710431,0.5173376172518481
"Montgomery County, MD",8.5,11.4,112352,11.62939207896816,6.702543483671369,814.4747962,0.3100120627261761,0.22720714501933648,-1.5756481140186538,0.2068734316518472
"Montgomery County, MS",21.2,32.7,40442,10.607624127895676,2.2695282889013937,9.67483601,0.6842105263157895,1.1470419552653637,0.7077312742068755,2.0293819208541053
"Montgomery County, NC",17.6,27.8,52897,10.876101905463226,3.066868002215021,21.47453903,0.7045454545454546,1.0258718255885526,-0.4127121183134678,0.661852790702292
"Montgomery County, NY",15.0,24.5,55523,10.924552628303003,3.8573529657215633,47.3398751,0.4927536231884058,0.6229684814593587,-1.6017246048502827,0.20154862635449838
"Montgomery County, OH",15.2,22.5,56636,10.944400104404862,6.098347434519661,445.1215694,0.5119565217391304,0.8028351159056977,-0.011435911706679229,0.9886292297777168
"Montgomery County, PA",7.0,7.8,102648,11.539060938574854,6.487062152563333,656.5915611,0.3949367088607595,0.5198712452216001,-1.6378564254031374,0.19439629896106844
"Montgomery County, TN",10.8,14.5,63593,11.060258680377768,4.946167791236827,140.6349873,0.6392572944297082,1.1335378091301063,-0.25958695916546715,0.771370127374844
"Montgomery County, TX",10.5,14.7,87831,11.38316979247768,5.324575031365993,205.3210869,0.597860962566845,0.9442609038485643,-1.0604922638440613,0.3462853046314055
"Montgomery County, VA",23.3,14.0,57752,10.963913259818996,4.583018281648313,97.80916474,0.5433070866141733,0.6460045089242247,-2.1061059426007547,0.12171099443499883
"Montour County, PA",9.3,13.6,68053,11.128042092339335,3.9932778562515603,54.23236423,0.5945945945945946,1.0902693460861808,-0.36556035152670424,0.6938077656912061
"Montrose County, CO",12.5,18.7,56686,10.94528254564742,1.961535987127694,7.110239919,0.6608695652173913,1.6626813361832276,-0.777779340567289,0.45942510605062864
"Moore County, NC",9.2,13.1,69373,11.147253021804348,3.9688206576347747,52.92208077,0.6091954022988506,1.0164248502451405,-0.8404851828997563,0.43150111567010685
"Morehouse Parish, LA",30.9,42.9,36998,10.518619136111335,2.535636322370618,12.62446152,0.7777777777777778,0.9669543355815022,0.4183811163292799,1.5194996701995036
"Morgan County, AL",13.5,17.0,56340,10.939160041430364,4.374274547993099,79.38223066,0.6521739130434783,1.2544876444371456,-0.3148700446508116,0.7298837203997938
"Morgan County, CO",12.4,16.3,61849,11.03245120954118,2.142448839491541,8.520276893,0.6181818181818182,1.0865014971351512,-1.1408125329656427,0.31955926386327976
"Morgan County, GA",10.9,18.0,67187,11.115235055415964,3.008955777370702,20.26622642,0.64,0.7927070947284978,-0.365832881723498,0.6936187078874356
"Morgan County, IN",10.3,12.5,69203,11.14479949326722,4.199678653280801,66.66490505,0.5838926174496645,1.133461879201626,-1.6325813582052857,0.19542446193131482
"Morgan County, MO",17.6,25.0,50410,10.827944847076676,2.5656890107736476,13.00961905,0.6216216216216216,1.0271571416449699,-0.7108040135241381,0.49124906774324645
"Morgan County, TN",18.1,22.9,48122,10.781494731984674,2.7705979807782457,15.96817982,0.6363636363636364,1.1743390148973292,-0.3382857173210552,0.7129915447590928
"Morris County, NJ",5.6,5.7,122525,11.716070369777748,6.026960749219213,414.4534852,0.2361111111111111,0.18684193172576,-2.7189461792994156,0.06594421119732706
"Morton County, ND",9.9,10.2,71415,11.176263210296728,1.8119778460361406,6.122544916,0.5666666666666667,1.0366011677007272,-1.092517998573099,0.33537096602082345
"Muhlenberg County, KY",20.9,29.2,45883,10.73384995707422,3.24560328750235,25.67719612,0.7611940298507462,1.4946456517534246,-0.8908791465991396,0.4102948847950577
"Multnomah County, OR",12.4,12.7,77851,11.262552022394802,6.572667611901986,715.2753775,0.40242261103633914,0.6934575526862492,-0.9366101069419409,0.39195426890961915
"Murray County, GA",15.7,23.2,53297,10.88363532339163,3.7917682298128446,44.33472499,0.5797101449275363,0.9175048455724656,-1.290070222115402,0.2752514536717397
"Muscatine County, IA",11.1,13.3,63519,11.059094352724046,3.635187822856456,37.9089724,0.4714285714285714,0.7006428929332733,-1.5496794154232623,0.21231602816159797
"Muscogee County, GA",20.4,29.2,52090,10.860728270739237,5.860328454603121,350.8393599,0.6982456140350877,0.9193346234816543,0.3061698366682581,1.358212961324655
"Muskegon County, MI",14.4,19.1,55410,10.922515361861395,4.887287763564495,132.5934611,0.47183098591549294,0.7060241776398981,-0.4668221029657918,0.6269916204414021
"Muskingum County, OH",15.8,22.3,52806,10.874380099601867,3.912231676454833,50.01043464,0.5764705882352941,1.0356835247058078,-1.2540689935800826,0.2853413792556817
"Muskogee County, OK",19.2,27.1,44521,10.703716266952133,3.4939230150078946,32.91482009,0.5637583892617449,1.0979114848076499,-0.14775233190838788,0.8626447380631534
"Nacogdoches County, TX",20.8,25.7,46970,10.757264379021041,3.286205649939731,26.74120542,0.6355140186915887,0.9452676149925004,-0.7204468447976847,0.48653480183437525
"Napa County, CA",9.0,10.1,94127,11.452400213216425,4.283705557814812,72.50862772,0.4308510638297872,0.5279173789749408,-1.9887422036831681,0.13686746862313282
"Nash County, NC",14.8,22.3,55956,10.932320946596322,4.207040325103336,67.15748107,0.6165413533834586,0.7867956499795625,0.026322865965215898,1.0266723725343072
"Nassau County, FL",9.9,14.3,78069,11.265348330014753,3.8703874300407124,47.960964,0.6363636363636364,1.3494756323257249,-0.6952177626971748,0.49896578001959574
"Nassau County, NY",6.1,6.9,125118,11.73701257099665,7.5177621171480915,1840.443984,0.2633663366336634,0.1784882834184586,-1.6755168459893943,0.18721139501409756
"Natchitoches Parish, LA",22.3,27.6,43381,10.67777683621291,2.4859975187407173,12.01309757,0.803921568627451,0.956643069470953,0.30254601858308217,1.353299951934519
"Natrona County, WY",10.7,13.0,63940,11.065700422613832,1.7626455373820005,5.827834773,0.5673469387755102,1.5875082516166317,-0.7111081677971842,0.4910996749605407
"Navajo County, AZ",24.8,33.8,49057,10.800738166330047,1.4394231104789161,4.218261644,0.4566929133858268,1.4522946255083031,0.26394551398382166,1.30205725045572
"Navarro County, TX",16.0,22.3,51015,10.839874986109406,2.9220342778099933,18.57904398,0.5882352941176471,1.1195700850873265,-0.8033459728580208,0.4478280340349306
"Nelson County, KY",10.7,14.0,62036,11.035470140679344,3.73703290467189,41.97326654,0.632183908045977,1.109002885423871,-1.0706585309864582,0.3427827100401056
"Neshoba County, MS",21.2,31.1,44008,10.692126714555293,2.990408017826082,19.89379786,0.7777777777777778,1.2973974824310759,0.07803876452855552,1.081164568692563
"Nevada County, CA",11.8,14.7,77220,11.254413769818226,3.687553355233353,39.9469912,0.574468085106383,1.2389685907695922,-1.3587910164059973,0.2569712632707302
"New Castle County, DE",11.4,14.8,74088,11.213008854850106,6.2201320504672335,502.7696186,0.4192200557103064,0.4948894850946192,-0.19193094883247355,0.8253638588621225
"New Hanover County, NC",11.9,13.2,66212,11.100616994380056,6.110228794107917,450.4417618,0.4849315068493151,0.7307846976161556,-0.49935353971516355,0.606922884460875
"New Haven County, CT",12.0,15.5,75094,11.226495941085206,6.307837910670858,548.8569872,0.29116465863453816,0.3068434988115634,-0.8573369329068786,0.4242904931842652
"New London County, CT",8.9,12.2,78552,11.271516104849127,5.05036636481547,156.0796361,0.3367088607594937,0.4467226178348463,-1.5530318205710094,0.21160545055334823
"New Madrid County, MO",22.1,29.5,39778,10.591069274623191,2.3214191052556763,10.19012491,0.625,1.2649645303945678,-0.039392763129163275,0.9613730430998715
"New York County, NY",17.4,22.7,84371,11.342979019643657,10.23350344891795,27819.8048,0.06154910096818811,0.04974369977877468,-1.3539429396597251,0.25822010446959437
"Newaygo County, MI",14.5,19.8,57840,10.965435856832647,3.098169190007499,22.15734823,0.6666666666666666,1.2405548663584076,-1.2015072673861438,0.30074057366264423
"Newberry County, SC",14.9,23.4,57072,10.952068907598672,3.1496922576285415,23.32888419,0.6410256410256411,1.195906173985214,-0.43728193681786603,0.6457893339520154
"Newport County, RI",9.7,12.7,85764,11.359354617007979,5.746593046165965,313.1220486,0.2571428571428571,0.2975203333109275,-1.8690522454574692,0.15426980245751795
"Newport News city, VA",15.8,23.0,58303,10.973408828990653,6.9140391738937454,1006.30368,0.5375494071146245,0.684603272403642,0.22989025925156653,1.2584618978008126
"Newton County, GA",12.5,21.3,71366,11.175576844436794,5.012006493572422,150.205821,0.7023809523809523,1.014156943365351,-0.06527907254974653,0.9368059900578242
"Newton County, MO",15.1,21.5,58832,10.982441203541054,3.5826644715587803,35.96925233,0.5675675675675675,0.9788810302179021,-1.11995745424271,0.32629367673930065
"Newton County, MS",20.2,27.8,45278,10.720576542290251,2.6659481682378745,14.38157924,0.6,0.8892351730621025,0.09618055847396924,1.100957833314984
"Newton County, TX",19.8,27.3,44030,10.6926264987498,1.7600918441000735,5.812971257,0.7142857142857143,1.6226074652924263,-0.16989206561725276,0.8437558819520616
"Nez Perce County, ID",15.4,16.0,61951,11.034099028977048,2.9055905331762975,18.27603307,0.7304347826086957,1.9063440406323615,-1.077579304793594,0.34041857868435027
"Niagara County, NY",13.0,19.1,61068,11.019743276376833,5.052948164548485,156.4831231,0.41916167664670656,0.5984885598911777,-1.0982814647211325,0.33344362622508467
"Nicholas County, WV",19.8,25.1,47186,10.761852517406659,2.7157457800304834,15.11587899,0.7230769230769231,1.6776846523980182,-0.49951959790288764,0.6068221083141768
"Noble County, IN",9.1,13.1,65979,11.097091788559807,3.7975951310180833,44.59381316,0.6142857142857143,0.8209396895702477,-1.655920654647075,0.19091620687680178
"Nome Census Area, AK",19.8,23.6,65578,11.090995552830817,-1.7908711239236117,0.16681479,0.4936708860759494,3.5919209408990853,0.013020767094489178,1.0131059064074344
"Norfolk County, MA",6.9,6.8,114658,11.64970906343566,6.523018418915771,680.6297135,0.16560509554140126,0.13642412686919092,-2.082500673550385,0.12461819281320323
"Norfolk city, VA",16.9,23.1,56951,10.949946527983677,7.484275888422734,1779.834904,0.588957055214724,0.7141231237530741,0.2580072184688837,1.2943481618024466
"Northampton County, NC",23.6,36.4,40524,10.609649670173567,2.6757590031451763,14.52336894,0.8,1.0654496863582485,-0.11892460603911967,0.8878747386318738
"Northampton County, PA",9.7,12.6,78768,11.274262101997982,5.7532489475376485,315.2131093,0.4410569105691057,0.6539258604775345,-1.5419787736343717,0.21395730918850211
"Northampton County, VA",17.6,29.2,51059,10.840737105801496,3.082280828999918,21.80808623,0.7272727272727273,1.2075836251660428,-0.18607209049892795,0.8302137423016545
"Northumberland County, PA",11.8,17.3,50930,10.83820741987865,4.35454382142276,77.83131226,0.4785276073619632,0.7635575516820782,-1.3683790670739433,0.25451918389402606
"Northwest Arctic Borough, AK",20.9,28.4,67586,11.12115613999105,-2.4797329524707004,0.083765592,0.5471698113207547,3.4314247512217055,0.16826481730422302,1.1832499142143813
"Noxubee County, MS",26.8,40.5,34467,10.447757623521474,1.794097672831527,6.014045636,,,0.15141276467327988,1.1634768011036407
"Nueces County, TX",18.2,24.9,59337,10.990988336449519,5.112160269866295,166.0286344,0.5685185185185185,0.7852634443752116,-0.35181266949053824,0.7034118801406618
"Nye County, NV",14.9,24.6,59282,10.990060997592481,-0.074618090549682,0.928097868,0.6141304347826086,2.3305504223864837,-0.7457891303202535,0.4743598204857445
"Oakland County, MI",7.8,8.6,86597,11.369020451918145,6.322169931462074,556.7798567,0.44218477629285297,0.5591466173540006,-1.0611188189932532,0.3460684057473512
"Obion County, TN",15.5,22.6,50021,10.820198196234971,3.073974335499155,21.62768778,0.76,1.1206860958245595,-1.125749803617311,0.3244091330018462
"Ocean County, NJ",11.4,19.2,75732,11.23495607137224,5.89638929080697,363.7218004,0.3101851851851852,0.30883375156491133,-2.035605819263819,0.13060133772645502
"Oconee County, SC",16.4,23.5,53432,10.886165096405472,3.8558918065986347,47.27075452,0.7066666666666667,1.2606621092542112,-0.4244688423992454,0.654117132160204
"Ogle County, IL",8.4,11.7,74472,11.218178494796327,3.262875412527714,26.1245481,0.45454545454545453,0.6142538483003597,-1.4777457065891002,0.228151429368705
"Ohio County, KY",16.3,21.0,55432,10.922912323307218,2.7616003935782363,15.82514916,0.6097560975609756,0.9443191647685852,-0.8782716237770015,0.4155004324981775
"Okaloosa County, FL",9.7,14.6,69053,11.142629604671352,4.422662245065694,83.31780277,0.5947867298578199,1.1522530219097928,-0.8728742573834525,0.4177491035609209
